Item name	Val	Category
Sorcerer Drape of Arcane Wrath	0.32	Gear
Spiked Club of the Bear	0.32	Gear
Staunch Hammer of Healing	0.32	Gear
Thick Scale Cloak of the Whale	0.32	Gear
War Knife of Fiery Wrath	0.32	Gear
Willow Bracers of Spirit	0.32	Gear
Willow Branch of Spirit	0.32	Gear
Willow Vest of Spirit	0.32	Gear
Bandit Boots of Stamina	0.31	Gear
Bard's Tunic of Stamina	0.31	Gear
Battle Slayer of Stamina	0.31	Gear
Greenweave Bracers of Stamina	0.31	Gear
Infantry Leggings of the Boar	0.31	Gear
Jacinth Circle of Fire Resistance	0.31	Gear
Lupine Slippers of Stamina	0.31	Gear
Massive Battle Axe of Stamina	0.31	Gear
Oak Mallet of Stamina	0.31	Gear
Outrunner's Cuffs of Stamina	0.31	Gear
Scouting Buckler of Stamina	0.31	Gear
Shimmering Armor of Stamina	0.31	Gear
Shimmering Bracers of Stamina	0.31	Gear
Short Bastard Sword of the Boar	0.31	Gear
Simple Branch of Holy Wrath	0.31	Gear
Training Sword of Strength	0.31	Gear
Willow Cape of Stamina	0.31	Gear
Buccaneer's Cord of the Whale	0.3	Gear
Cadet Leggings of the Eagle	0.3	Gear
Carving Knife of Shadow Wrath	0.3	Gear
Ceremonial Leather Loincloth	0.3	Gear
Cold Iron Pick	0.3	Gear
Dwarven Hatchet of Agility	0.3	Gear
Forest Leather Chestpiece	0.3	Gear
Hunting Pants	0.3	Gear
Infantry Leggings of the Bear	0.3	Gear
Infantry Shield of Agility	0.3	Gear
Inscribed Leather Breastplate	0.3	Gear
Light Bow	0.3	Gear
Linked Chain Shoulderpads	0.3	Gear
Lupine Buckler of the Wolf	0.3	Gear
Mystic's Belt	0.3	Gear
Mystic's Cape	0.3	Gear
Native Branch of the Wolf	0.3	Gear
Priest's Mace of Shadow Wrath	0.3	Gear
Primal Wraps of the Eagle	0.3	Gear
Runic Stave	0.3	Gear
Seer's Mantle	0.3	Gear
Seer's Padded Armor	0.3	Gear
Shimmering Amice	0.3	Gear
Spellbinder Vest	0.3	Gear
Stonemason Trousers	0.3	Gear
Warrior's Tunic	0.3	Gear
Prospector's Mitts	0.3	Gear
Prospector's Cloak	0.3	Gear
Jeweled Dagger	0.3	Gear
Battle Chain Tunic	0.3	Gear
Serpent's Shoulders	0.3	Gear
Worn Turtle Shell Shield	0.3	Gear
Bandit Cloak of the Monkey	0.29	Gear
Training Sword of the Monkey	0.29	Gear
Bard's Boots of Stamina	0.28	Gear
Battleforge Cloak of the Whale	0.28	Gear
Battleforge Gauntlets of the Whale	0.28	Gear
Bloodspattered Shield of Strength	0.28	Gear
Buccaneer's Bracers of Stamina	0.28	Gear
Defender Gauntlets of the Whale	0.28	Gear
Durable Cape of the Whale	0.28	Gear
Huntsman's Bands of the Whale	0.28	Gear
Raider's Boots of Stamina	0.28	Gear
Sage's Sash of the Whale	0.28	Gear
Scouting Belt of the Whale	0.28	Gear
Severing Axe of Power	0.28	Gear
Severing Axe of the Tiger	0.28	Gear
Vital Raiment of the Whale	0.28	Gear
Archer's Shoulderpads of Defense	0.27	Gear
Bandit Gloves of Spirit	0.27	Gear
Bard's Belt of Defense	0.27	Gear
Bard's Gloves of Spirit	0.27	Gear
Bard's Trousers of Spirit	0.27	Gear
Buccaneer's Robes of Arcane Wrath	0.27	Gear
Cadet Leggings of the Gorilla	0.27	Gear
Carnelian Loop of Nature Resistance	0.27	Gear
Carnelian Loop of Shadow Resistance	0.27	Gear
Dervish Leggings of Arcane Wrath	0.27	Gear
Feral Buckler of the Boar	0.27	Gear
Feral Cloak of Spirit	0.27	Gear
Fortified Boots of Defense	0.27	Gear
Gemmed Copper Gauntlets of the Boar	0.27	Gear
Hematite Link of Arcane Resistance	0.27	Gear
Hematite Link of Frost Resistance	0.27	Gear
Honed Stiletto of Nature's Wrath	0.27	Gear
Infantry Shield of the Gorilla	0.27	Gear
Infantry Tunic of the Boar	0.27	Gear
Lupine Leggings of Spirit	0.27	Gear
Nocturnal Gloves of Arcane Wrath	0.27	Gear
Oak Mallet of Spirit	0.27	Gear
Outrunner's Cloak of the Bear	0.27	Gear
Pagan Cape of Spirit	0.27	Gear
Pillager's Shield of Defense	0.27	Gear
Quartz Ring of Frost Resistance	0.27	Gear
Quartz Ring of Shadow Resistance	0.27	Gear
Renegade Cloak of Defense	0.27	Gear
Ritual Bands of Spirit	0.27	Gear
Sage's Mantle of Arcane Wrath	0.27	Gear
Scouting Trousers of Spirit	0.27	Gear
Shimmering Bracers of Spirit	0.27	Gear
Shimmering Robe of Spirit	0.27	Gear
Simple Blouse of Spirit	0.27	Gear
Soldier's Boots of Defense	0.27	Gear
Soldier's Wristguards of the Whale	0.27	Gear
Spiked Club of the Boar	0.27	Gear
Training Sword of the Bear	0.27	Gear
Twilight Mantle of the Whale	0.27	Gear
War Torn Pants of the Gorilla	0.27	Gear
Willow Cape of Spirit	0.27	Gear
Willow Gloves of Spirit	0.27	Gear
Zircon Band of Frost Resistance	0.27	Gear
Zircon Band of Shadow Resistance	0.27	Gear
Bloodspattered Shield of the Monkey	0.26	Gear
Aboriginal Vest of the Whale	0.25	Gear
Amber Hoop of Fire Resistance	0.25	Gear
Barbaric Battle Axe of the Whale	0.25	Gear
Barbed Club of Stamina	0.25	Gear
Battering Hammer of the Whale	0.25	Gear
Birchwood Maul of Stamina	0.25	Gear
Bloodspattered Sash of the Whale	0.25	Gear
Brackwater Leggings	0.25	Gear
Bright Boots	0.25	Gear
Bright Cloak	0.25	Gear
Buccaneer's Cape of Stamina	0.25	Gear
Buccaneer's Vest of the Whale	0.25	Gear
Cadet Boots	0.25	Gear
Cadet Leggings of Strength	0.25	Gear
Cadet Shield of Stamina	0.25	Gear
Cadet Vest of Stamina	0.25	Gear
Canvas Shoulderpads	0.25	Gear
Carving Knife of Agility	0.25	Gear
Carving Knife of Strength	0.25	Gear
Conjurer's Cloak of the Whale	0.25	Gear
Curved Dagger of Stamina	0.25	Gear
Dwarven Hatchet of Strength	0.25	Gear
Edged Bastard Sword of Stamina	0.25	Gear
Fortified Cloak of Stamina	0.25	Gear
Gemmed Copper Gauntlets of the Bear	0.25	Gear
Gleaming Claymore of Stamina	0.25	Gear
Gnoll War Harness	0.25	Gear
Grunt Axe of Stamina	0.25	Gear
Hollowfang Blade	0.25	Gear
Hunter's Muzzle Loader	0.25	Gear
Inscribed Leather Belt	0.25	Gear
Inscribed Leather Pants	0.25	Gear
Ivycloth Gloves of the Whale	0.25	Gear
Journeyman's Robe	0.25	Gear
Metalworking Gloves	0.25	Gear
Mystic's Gloves	0.25	Gear
Pagan Bands of the Whale	0.25	Gear
Pioneer Bracers	0.25	Gear
Priest's Mace of Strength	0.25	Gear
Raider Shortsword of Strength	0.25	Gear
Raider's Chestpiece of Stamina	0.25	Gear
Rawhide Shoulderpads	0.25	Gear
Rigid Cape of Stamina	0.25	Gear
Ritual Amice	0.25	Gear
Ritual Leggings of the Whale	0.25	Gear
Scalping Tomahawk of Strength	0.25	Gear
Scouting Cloak of Stamina	0.25	Gear
Seer's Boots	0.25	Gear
Shimmering Cloak of Stamina	0.25	Gear
Soldier's Armor of Strength	0.25	Gear
Soldier's Shield of Stamina	0.25	Gear
Staunch Hammer of Strength	0.25	Gear
Thistlefur Mantle of the Whale	0.25	Gear
Twin-bladed Axe of Stamina	0.25	Gear
War Knife of Stamina	0.25	Gear
War Torn Pants of Strength	0.25	Gear
Willow Robe of Stamina	0.25	Gear
Patched Leather Shoulderpads	0.25	Gear
Frostmane Scepter	0.25	Gear
Prospector's Woolies	0.25	Gear
Tough Leather Shoulderpads	0.25	Gear
Bandit Bracers of Arcane Wrath	0.24	Gear
Bandit Bracers of Nature's Wrath	0.24	Gear
Bandit Pants of Arcane Wrath	0.24	Gear
Bard's Boots of Spirit	0.24	Gear
Bloodspattered Shield of the Bear	0.24	Gear
Buccaneer's Bracers of Spirit	0.24	Gear
Cross Dagger of Arcane Wrath	0.24	Gear
Disciple's Stein of Fiery Wrath	0.24	Gear
Grizzly Buckler of Healing	0.24	Gear
Ritual Cape of Fiery Wrath	0.24	Gear
Severing Axe of Agility	0.24	Gear
Severing Axe of the Eagle	0.24	Gear
Severing Axe of the Wolf	0.24	Gear
Simple Britches of Fiery Wrath	0.24	Gear
Willow Pants of Spirit	0.24	Gear
Cadet Leggings of the Monkey	0.23	Gear
Grizzly Pants of the Monkey	0.23	Gear
Infantry Shield of the Monkey	0.23	Gear
Primal Wraps of the Monkey	0.23	Gear
Short Bastard Sword of Stamina	0.22	Gear
Simple Robe of Stamina	0.22	Gear
Training Sword of the Boar	0.22	Gear
Aboriginal Gloves of the Whale	0.21	Gear
Birchwood Maul of Spirit	0.21	Gear
Buccaneer's Cape of Spirit	0.21	Gear
Buccaneer's Gloves of the Whale	0.21	Gear
Buccaneer's Orb of the Whale	0.21	Gear
Cadet Leggings of the Bear	0.21	Gear
Defender Girdle of the Whale	0.21	Gear
Dervish Gloves of the Whale	0.21	Gear
Durable Belt of the Whale	0.21	Gear
Durable Bracers of the Whale	0.21	Gear
Fortified Leggings of the Whale	0.21	Gear
Greenweave Sandals of the Whale	0.21	Gear
Grizzly Pants of the Bear	0.21	Gear
Infantry Shield of the Bear	0.21	Gear
Ivycloth Bracelets of the Whale	0.21	Gear
Medicine Staff of the Whale	0.21	Gear
Native Vest of Spirit	0.21	Gear
Pillager's Boots of the Whale	0.21	Gear
Rigid Cape of Spirit	0.21	Gear
Rigid Gloves of Spirit	0.21	Gear
Scouting Bracers of the Whale	0.21	Gear
Scouting Cloak of Spirit	0.21	Gear
Shimmering Boots of Spirit	0.21	Gear
Shimmering Cloak of Spirit	0.21	Gear
Shimmering Sash of the Whale	0.21	Gear
Soldier's Girdle of the Whale	0.21	Gear
Sturdy Quarterstaff of the Whale	0.21	Gear
Superior Boots of the Whale	0.21	Gear
War Torn Pants of the Bear	0.21	Gear
Willow Bracers of the Whale	0.21	Gear
Willow Branch of the Whale	0.21	Gear
Willow Robe of Spirit	0.21	Gear
Willow Vest of the Whale	0.21	Gear
Ancestral Tunic	0.2	Gear
Ancestral Woollies	0.2	Gear
Buccaneer's Mantle	0.2	Gear
Burnished Cloak	0.2	Gear
Disciple's Pants of Fiery Wrath	0.2	Gear
Dwarven Hatchet of Stamina	0.2	Gear
Heavy Shortbow	0.2	Gear
Infantry Boots	0.2	Gear
Inscribed Cloak	0.2	Gear
Mystic's Woolies	0.2	Gear
Northern Shortsword of Stamina	0.2	Gear
Notched Shortsword of Strength	0.2	Gear
Petrified Shinbone	0.2	Gear
Priest's Mace of Power	0.2	Gear
Raider Shortsword of Stamina	0.2	Gear
Rhahk'Zor's Hammer	0.2	Gear
Seer's Cape	0.2	Gear
Seer's Pants	0.2	Gear
Severing Axe of Strength	0.2	Gear
Slarkskin	0.2	Gear
Soldier's Armor of the Bear	0.2	Gear
Spellbinder Pants	0.2	Gear
Staff of Horrors	0.2	Gear
Stonesplinter Dagger	0.2	Gear
Training Sword of the Eagle	0.2	Gear
Walking Boots	0.2	Gear
War Torn Shield of the Gorilla	0.2	Gear
Weighted Sap	0.2	Gear
Wicked Blackjack	0.2	Gear
Willow Pants of the Eagle	0.2	Gear
Woodworking Gloves	0.2	Gear
Hard Crawler Carapace	0.2	Gear
Veteran Bracers	0.2	Gear
Scarecrow Trousers	0.2	Gear
Dust Bowl	0.2	Gear
Aboriginal Footwraps of Stamina	0.19	Gear
Conjurer's Cloak of Arcane Wrath	0.19	Gear
Disciple's Vest of Stamina	0.19	Gear
Gypsy Tunic of Stamina	0.19	Gear
Infantry Tunic of Stamina	0.19	Gear
Native Pants of Spirit	0.19	Gear
Sage's Bracers of Arcane Wrath	0.19	Gear
Sergeant's Warhammer of Stamina	0.19	Gear
Simple Branch of Spirit	0.19	Gear
Simple Robe of Spirit	0.19	Gear
Spiked Club of Stamina	0.19	Gear
War Torn Shield of Strength	0.19	Gear
Willow Boots of Stamina	0.19	Gear
Aboriginal Rod of the Whale	0.18	Gear
Bandit Cinch of the Whale	0.18	Gear
Bandit Gloves of the Whale	0.18	Gear
Bard's Gloves of the Whale	0.18	Gear
Bard's Trousers of the Whale	0.18	Gear
Bard's Tunic of the Whale	0.18	Gear
Battle Slayer of the Whale	0.18	Gear
Bloodspattered Gloves of the Whale	0.18	Gear
Bloodspattered Loincloth of the Whale	0.18	Gear
Brackwater Shield	0.18	Gear
Brocade Shoulderpads	0.18	Gear
Cadet Leggings of the Boar	0.18	Gear
Greenweave Cloak of the Whale	0.18	Gear
Gypsy Buckler of the Tiger	0.18	Gear
Infantry Shield of the Boar	0.18	Gear
Ivycloth Boots of the Whale	0.18	Gear
Massive Battle Axe of the Whale	0.18	Gear
Oak Mallet of the Whale	0.18	Gear
Pagan Belt of the Whale	0.18	Gear
Pagan Cape of the Whale	0.18	Gear
Pioneer Trousers of the Whale	0.18	Gear
Raider's Belt of the Whale	0.18	Gear
Raider's Legguards of the Whale	0.18	Gear
Ritual Bands of the Whale	0.18	Gear
Robust Bracers of the Whale	0.18	Gear
Sage's Gloves of the Whale	0.18	Gear
Scaled Leather Bracers of the Whale	0.18	Gear
Scouting Trousers of the Whale	0.18	Gear
Severing Axe of the Monkey	0.18	Gear
Shimmering Bracers of the Whale	0.18	Gear
Simple Blouse of the Whale	0.18	Gear
Soldier's Leggings of the Whale	0.18	Gear
Vital Cape of the Whale	0.18	Gear
Willow Belt of the Whale	0.18	Gear
Willow Cape of the Whale	0.18	Gear
Willow Gloves of the Whale	0.18	Gear
Severing Axe of the Bear	0.17	Gear
War Torn Shield of the Monkey	0.17	Gear
Bard's Boots of the Whale	0.16	Gear
Buccaneer's Bracers of the Whale	0.16	Gear
Disciple's Robe of Spirit	0.16	Gear
Disciple's Stein of Spirit	0.16	Gear
Disciple's Vest of Spirit	0.16	Gear
Gypsy Tunic of Spirit	0.16	Gear
Ivy Orb of Arcane Wrath	0.16	Gear
Native Branch of Fiery Wrath	0.16	Gear
Raider's Boots of the Whale	0.16	Gear
Ritual Cape of Spirit	0.16	Gear
Scaled Cloak of Nature's Wrath	0.16	Gear
Scouting Bracers of Nature's Wrath	0.16	Gear
Simple Britches of Spirit	0.16	Gear
Sturdy Quarterstaff of Nature's Wrath	0.16	Gear
Willow Boots of Spirit	0.16	Gear
Willow Pants of the Whale	0.16	Gear
Battle Chain Pants	0.15	Gear
Ceremonial Buckler	0.15	Gear
Gnoll Punisher	0.15	Gear
Gypsy Buckler of Agility	0.15	Gear
Gypsy Trousers of Spirit	0.15	Gear
Journeyman's Stave	0.15	Gear
Opaque Wand	0.15	Gear
Seer's Gloves	0.15	Gear
Silk-threaded Trousers	0.15	Gear
Staunch Hammer of Power	0.15	Gear
Stonesplinter Mace	0.15	Gear
Training Sword of Stamina	0.15	Gear
Spellbinder Boots	0.15	Gear
Driftwood Club	0.15	Gear
Birchwood Maul of the Boar	0.15	Gear
Birchwood Maul of the Whale	0.14	Gear
Bloodspattered Shield of Stamina	0.14	Gear
Buccaneer's Cape of the Whale	0.14	Gear
Cadet Vest of the Whale	0.14	Gear
Charger's Pants of the Whale	0.14	Gear
Edged Bastard Sword of the Whale	0.14	Gear
Forester's Axe of the Whale	0.14	Gear
Fortified Cloak of the Whale	0.14	Gear
Gleaming Claymore of the Whale	0.14	Gear
Merc Sword of the Whale	0.14	Gear
Raider's Chestpiece of the Whale	0.14	Gear
Raider's Cloak of the Whale	0.14	Gear
Ridge Cleaver of the Whale	0.14	Gear
Rigid Cape of the Whale	0.14	Gear
Scouting Cloak of the Whale	0.14	Gear
Scouting Gloves of the Whale	0.14	Gear
Severing Axe of the Boar	0.14	Gear
Shimmering Boots of the Whale	0.14	Gear
Soldier's Gauntlets of the Whale	0.14	Gear
Twin-bladed Axe of the Whale	0.14	Gear
Willow Robe of the Whale	0.14	Gear
Bandit Boots of Nature's Wrath	0.13	Gear
Bandit Cloak of Spirit	0.13	Gear
Bandit Gloves of Defense	0.13	Gear
Bard's Gloves of Arcane Wrath	0.13	Gear
Bard's Gloves of Defense	0.13	Gear
Bard's Trousers of Arcane Wrath	0.13	Gear
Bard's Tunic of Nature's Wrath	0.13	Gear
Disciple's Pants of Spirit	0.13	Gear
Feral Cord of Defense	0.13	Gear
Grunt's AnkleWraps of Defense	0.13	Gear
Gypsy Buckler of the Gorilla	0.13	Gear
Ivycloth Boots of Arcane Wrath	0.13	Gear
Jacinth Circle of Arcane Resistance	0.13	Gear
Buccaneer's Boots of the Whale	0.12	Gear
Carving Knife of Stamina	0.12	Gear
Infantry Leggings of the Whale	0.12	Gear
Native Pants of the Whale	0.12	Gear
Priest's Mace of Stamina	0.12	Gear
Primal Wraps of Stamina	0.12	Gear
Scalping Tomahawk of Stamina	0.12	Gear
Short Bastard Sword of the Whale	0.12	Gear
Simple Robe of the Whale	0.12	Gear
Soldier's Armor of Stamina	0.12	Gear
Staunch Hammer of Stamina	0.12	Gear
Aboriginal Footwraps of the Whale	0.11	Gear
Amber Hoop of Arcane Resistance	0.11	Gear
Amber Hoop of Frost Resistance	0.11	Gear
Amber Hoop of Nature Resistance	0.11	Gear
Barbed Club of Arcane Wrath	0.11	Gear
Barbed Club of Nature's Wrath	0.11	Gear
Beaded Britches of the Whale	0.11	Gear
Buccaneer's Cape of Arcane Wrath	0.11	Gear
Curved Dagger of Arcane Wrath	0.11	Gear
Curved Dagger of Nature's Wrath	0.11	Gear
Disciple's Robe of the Whale	0.11	Gear
Disciple's Stein of the Whale	0.11	Gear
Disciple's Vest of the Whale	0.11	Gear
Gemmed Copper Gauntlets of the Whale	0.11	Gear
Grizzly Pants of Spirit	0.11	Gear
Gypsy Buckler of the Bear	0.11	Gear
Gypsy Tunic of the Whale	0.11	Gear
Hook Dagger of Arcane Wrath	0.11	Gear
Jagged Star of Nature's Wrath	0.11	Gear
Pioneer Tunic of the Whale	0.11	Gear
Primal Wraps of Spirit	0.11	Gear
Raider's Cloak of Defense	0.11	Gear
Scouting Cloak of Arcane Wrath	0.11	Gear
Scouting Gloves of Arcane Wrath	0.11	Gear
Scouting Gloves of Defense	0.11	Gear
Simple Britches of the Whale	0.11	Gear
Spiked Club of the Whale	0.11	Gear
Stout Battlehammer of Arcane Wrath	0.11	Gear
Stout Battlehammer of Nature's Wrath	0.11	Gear
War Knife of Nature's Wrath	0.11	Gear
Willow Boots of the Whale	0.11	Gear
Willow Robe of Arcane Wrath	0.11	Gear
Blazing Wand	0.1	Gear
Brown Leather Satchel	0.1	Gear
Burnt Leather Breeches	0.1	Gear
Burnt Leather Vest	0.1	Gear
Buzzer Blade	0.1	Gear
Cadet Bracers	0.1	Gear
Charger's Armor of the Whale	0.1	Gear
Gypsy Trousers of the Whale	0.1	Gear
Hunting Boots	0.1	Gear
Hunting Bow	0.1	Gear
Hunting Buckler	0.1	Gear
Infantry Gauntlets	0.1	Gear
Inscribed Buckler	0.1	Gear
Journeyman's Vest	0.1	Gear
Notched Shortsword of Stamina	0.1	Gear
Rodentia Flint Axe	0.1	Gear
Scalping Tomahawk of Agility	0.1	Gear
Severing Axe of Stamina	0.1	Gear
Severing Axe of the Whale	0.1	Gear
Shadow Wand	0.1	Gear
Simple Blouse of the Owl	0.1	Gear
Soldier's Cloak	0.1	Gear
Stonesplinter Axe	0.1	Gear
Stonesplinter Blade	0.1	Gear
Warrior's Bracers	0.1	Gear
Warrior's Pants	0.1	Gear
Worn Mail Vest	0.1	Gear
Ancestral Orb	0.1	Gear
Hunting Belt	0.1	Gear
Rodentia Shortsword	0.1	Gear
Infantry Bracers	0.1	Gear
Foreman Pants	0.1	Gear
Veteran Girdle	0.1	Gear
Bandit Cloak of the Whale	0.09	Gear
Buccaneer's Boots of Arcane Wrath	0.09	Gear
Disciple's Pants of the Whale	0.09	Gear
Primal Leggings of Arcane Wrath	0.09	Gear
Simple Branch of Arcane Wrath	0.09	Gear
Training Sword of the Whale	0.09	Gear
Fire Wand	0.08	Gear
Grizzly Buckler of Spirit	0.08	Gear
Gypsy Gloves	0.08	Gear
Pioneer Tunic of Nature's Wrath	0.08	Gear
Ritual Tunic of Arcane Wrath	0.08	Gear
Rough Wooden Staff	0.08	Gear
Sergeant's Warhammer of Arcane Wrath	0.08	Gear
Sergeant's Warhammer of Nature's Wrath	0.08	Gear
Simple Bands	0.08	Gear
Disciple's Sash	0.08	Gear
Bard's Cloak	0.08	Gear
Bandit Cloak of Defense	0.07	Gear
Bandit Cloak of Nature's Wrath	0.07	Gear
Cadet Leggings of the Whale	0.07	Gear
Grizzly Pants of the Whale	0.07	Gear
Gypsy Cloak	0.07	Gear
Soldier's Armor of the Whale	0.07	Gear
War Torn Pants of the Whale	0.07	Gear
Beaded Wraps of the Whale	0.06	Gear
Gypsy Buckler of Stamina	0.06	Gear
Burnt Leather Belt	0.05	Gear
Carving Knife of Arcane Wrath	0.05	Gear
Disciple's Gloves	0.05	Gear
Grizzly Pants of Arcane Wrath	0.05	Gear
Hunting Rifle	0.05	Gear
Infantry Shield of Defense	0.05	Gear
Lumberjack Axe	0.05	Gear
Lupine Buckler of Arcane Wrath	0.05	Gear
Priest's Mace of Arcane Wrath	0.05	Gear
Priest's Mace of Nature's Wrath	0.05	Gear
Simple Gloves	0.05	Gear
Spellbinder Gloves	0.05	Gear
Staunch Hammer of Arcane Wrath	0.05	Gear
Staunch Hammer of Nature's Wrath	0.05	Gear
Stone Gnoll Hammer	0.05	Gear
Stonesplinter Rags	0.05	Gear
Veteran Shield	0.05	Gear
Warrior's Shield	0.05	Gear
Web-covered Boots	0.05	Gear
Hunting Cloak	0.05	Gear
Lumberjack Jerkin	0.02	Gear
Conjurer's Mantle of Frozen Wrath	0	Gear
Conjurer's Mantle of Stamina	0	Gear
Conjurer's Mantle of the Eagle	0	Gear
Conjurer's Mantle of the Owl	0	Gear
Conjurer's Mantle of the Whale	0	Gear
Lunar Handwraps of Fiery Wrath	0	Gear
Lunar Handwraps of Spirit	0	Gear
Lunar Handwraps of the Eagle	0	Gear
Gypsy Bands	0	Gear
Light Mail Armor	0	Gear
Journeyman's Boots	0	Gear
Rockjaw Blade	0	Gear
Long Bo Staff	0	Gear
Tribal Boots	0	Gear
Spellbinder Bracers	0	Gear
Journeyman's Gloves	0	Gear
Sturdy Leather Bracers	0	Gear
Loose Chain Bracers	0	Gear
Gypsy Sandals	0	Gear
Beatstick	0	Gear
Aboriginal Cape	0	Gear
Pioneer Buckler	0	Gear
Simple Cape	0	Gear
Grizzly Cape	0	Gear
Barbaric Loincloth	0	Gear
Spellbinder Belt	0	Gear
Fine Scimitar	0	Gear
Loose Chain Boots	0	Gear
Simple Shoes	0	Gear
Loose Chain Vest	0	Gear
Ancestral Gloves	0	Gear
Brackwater Cloak	0	Gear
Simple Cord	0	Gear
Wood Chopper	0	Gear
Journeyman's Bracers	0	Gear
Kobold Mining Shovel	0	Gear
Burnt Leather Boots	0	Gear
Warrior's Gloves	0	Gear
Knitted Tunic	0	Gear
Gnoll Kindred Bracers	0	Gear
Pellet Rifle	0	Gear
Violet Robes	0	Gear
Patchwork Cloak	0	Gear
Box Shield	0	Gear
Fingerless Gloves	0	Gear
Rock Chipper	0	Gear
Warrior's Boots	0	Gear
Carpenter's Mallet	0	Gear
Burnt Buckler	0	Gear
Grizzly Gloves	0	Gear
Thuggish Shield	0	Gear
Ceremonial Leather Belt	0	Gear
Flimsy Chain Vest	0	Gear
Pioneer Cloak	0	Gear
Rough Leather Boots	0	Gear
Warrior's Girdle	0	Gear
Flimsy Chain Pants	0	Gear
Aboriginal Bands	0	Gear
Gypsy Sash	0	Gear
Practice Sword	0	Gear
Loose Chain Gloves	0	Gear
Withered Staff	0	Gear
Interlaced Bracers	0	Gear
Billy Club	0	Gear
Pioneer Gloves	0	Gear
Infantry Belt	0	Gear
Frostmane Hand Axe	0	Gear
Cadet Belt	0	Gear
Mountaineer Chestpiece	0	Gear
Kobold Mining Mallet	0	Gear
Bloodvine	75	Herbalism
Black Lotus	15	Herbalism
Ghost Mushroom	2.5	Herbalism
Mountain Silversage	2	Herbalism
Gromsblood	1.5	Herbalism
Sungrass	1	Herbalism
Wild Steelbloom	1	Herbalism
Plaguebloom	0.9	Herbalism
Blindweed	0.8	Herbalism
Wildvine	0.8	Herbalism
Grave Moss	0.75	Herbalism
Wintersbite	0.7	Herbalism
Goldthorn	0.5	Herbalism
Dreamfoil	0.4	Herbalism
Firebloom	0.4	Herbalism
Icecap	0.4	Herbalism
Swiftthistle	0.4	Herbalism
Heart of the Wild	0.15	Herbalism
Briarthorn	0.1	Herbalism
Bruiseweed	0.1	Herbalism
Fadeleaf	0.1	Herbalism
Liferoot	0.1	Herbalism
Stranglekelp	0.1	Herbalism
Golden Sansam	0.06	Herbalism
Purple Lotus	0.06	Herbalism
Earthroot	0.04	Herbalism
Khadgar's Whisker	0.04	Herbalism
Arthas' Tears	0.02	Herbalism
Kingsblood	0.02	Herbalism
Mageroyal	0.01	Herbalism
Peacebloom	0.01	Herbalism
Silverleaf	0.01	Herbalism
Primal Batskin Jerkin	500	Leatherworking
Blood Tiger Breastplate	150	Leatherworking
Blood Tiger Shoulders	140	Leatherworking
Devilsaur Leggings	140	Leatherworking
Primal Batskin Gloves	105	Leatherworking
Primal Batskin Bracers	87	Leatherworking
Devilsaur Gauntlets	80	Leatherworking
Dreamscale Breastplate	75	Leatherworking
Golden Mantle of the Dawn	70	Leatherworking
Lava Belt	60	Leatherworking
Timbermaw Brawlers	60	Leatherworking
Might of the Timbermaw	50	Leatherworking
Mongoose Boots	50	Leatherworking
Swift Flight Bracers	50	Leatherworking
Wicked Leather Armor	45	Leatherworking
Dawn Treaders	40	Leatherworking
Spitfire Breastplate	40	Leatherworking
Sandstalker Breastplate	32	Leatherworking
Spitfire Gauntlets	30	Leatherworking
Warbear Harness	30	Leatherworking
Sandstalker Gauntlets	23	Leatherworking
Girdle of Insight	20	Leatherworking
Helm of Fire	20	Leatherworking
Runic Leather Armor	20	Leatherworking
Wolfshead Helm	20	Leatherworking
Runic Leather Shoulders	19	Leatherworking
Spitfire Bracers	19	Leatherworking
Deviate Scale Belt	18	Leatherworking
Shadowskin Gloves	15	Leatherworking
Sandstalker Bracers	13	Leatherworking
Core Armor Kit	10	Leatherworking
Cured Rugged Hide	10	Leatherworking
Heavy Scorpid Shoulders	10	Leatherworking
Runic Leather Pants	9	Leatherworking
Dragonscale Breastplate	8	Leatherworking
Dusky Leather Armor	5.5	Leatherworking
Heavy Scorpid Helm	5	Leatherworking
Refined Deeprock Salt	5	Leatherworking
Tough Scorpid Helm	5	Leatherworking
Tough Scorpid Shoulders	5	Leatherworking
Toughened Leather Gloves	5	Leatherworking
Wicked Leather Belt	5	Leatherworking
Wicked Leather Pants	5	Leatherworking
Gem-studded Leather Belt	4	Leatherworking
Tough Scorpid Boots	4	Leatherworking
Tough Scorpid Breastplate	4	Leatherworking
Dusky Boots	3	Leatherworking
Green Whelp Armor	3	Leatherworking
Quickdraw Quiver	3	Leatherworking
Runic Leather Headband	3	Leatherworking
Thick Leather Ammo Pouch	3	Leatherworking
Tough Scorpid Leggings	3	Leatherworking
Wicked Leather Headband	3	Leatherworking
Wild Leather Leggings	3	Leatherworking
Heavy Scorpid Belt	2.5	Leatherworking
Heavy Scorpid Vest	2.5	Leatherworking
Nightscape Boots	2.5	Leatherworking
Barbaric Bracers	2	Leatherworking
Barbaric Leggings	2	Leatherworking
Big Voodoo Cloak	2	Leatherworking
Big Voodoo Pants	2	Leatherworking
Big Voodoo Robe	2	Leatherworking
Nightscape Headband	2	Leatherworking
Nightscape Pants	2	Leatherworking
Nightscape Shoulders	2	Leatherworking
Runic Leather Belt	2	Leatherworking
Swift Boots	2	Leatherworking
Tough Scorpid Gloves	2	Leatherworking
Turtle Scale Leggings	2	Leatherworking
